f^(1): LTE = O(20)
=========================

f^(1): forward 0
-----------------------------------
(weights, stencil)
1.2526796531312192062302e+00, -9
1.6539050865668677658959e+01, -8
-1.5515202313802348044192e+02, -7
6.4419645436837390661822e+02, -6
-1.6921648942797069139488e+03, -5
3.1226660086068836790218e+03, -4
-4.2262898386839942759252e+03, -3
4.2615169246506357012549e+03, -2
-3.1936107063771505636396e+03, -1
1.7424641010949833344057e+03, 0
-6.5961063950882453355007e+02, 1
1.5487661699143907867438e+02, 2
-1.5121095136656704127631e+01, 3
-1.7181286096043291156121e+00, 4
4.4478376249089113247948e-01, 5
-----------------------------------
f^(11): backward 4
-----------------------------------
(weights, stencil)
-6.2455027286888443667533e-07, -16
-2.2335565896247190978419e-03, -15
9.3268435727424173209421e-03, -14
1.1058309561004517687643e-02, -13
-5.9726730207733856603536e-02, -12
-9.4836181292447779833665e-02, -11
-4.3237123035663027614817e-01, -10
2.4593985507599924744682e+00, -9
3.1777492656719960706369e+01, -8
-2.9119566134364310983074e+02, -7
1.1815989380790358609374e+03, -6
-3.0420725208771978032019e+03, -5
5.5281882675569795537740e+03, -4
-7.4181457390340565325459e+03, -3
7.4877093009598784192349e+03, -2
-5.6972307359126871233457e+03, -1
3.2287953620596103974094e+03, 0
-1.3244200566823387816839e+03, 1
3.7213908845527225821570e+02, 2
-6.4156116424291084854303e+01, 3
5.1217651258099019528913e+00, 4
-----------------------------------
f^(11): backward 3
-----------------------------------
(weights, stencil)
-9.0922113106683532385288e-03, -17
1.9009618389034151075823e-02, -16
1.8835255854659174734600e-01, -15
-6.9791385172192332841945e-01, -14
9.8418641945956009120522e-02, -13
1.3691499627218168821940e+00, -12
2.2037046510960287548642e+00, -11
2.6457827851500712590394e+00, -10
-2.4914235822132642539373e+01, -9
-2.7573820712661415655020e+02, -8
2.0700311843743784265826e+03, -7
-6.7559931780493652695441e+03, -6
1.3814826129958379169693e+04, -5
-1.9694712193241633940488e+04, -4
2.0435367245167464716360e+04, -3
-1.5656683382793327837135e+04, -2
8.8141446484476309706224e+03, -1
-3.5588948054447273534606e+03, 0
9.7835421863438955369929e+02, 1
-1.6435912991200225974353e+02, 2
1.2754293652747994869401e+01, 3
-----------------------------------
f^(11): backward 2
-----------------------------------
(weights, stencil)
-1.2410953956027741262869e-01, -18
8.0914816571277980994381e-01, -17
-1.1066810811712652906635e+00, -16
-3.8409608257112788365362e+00, -15
1.2580088615366255666572e+01, -14
-5.8590833993980817595570e+00, -13
-9.3410305255253227585399e+00, -12
-1.5594363724995487174851e+01, -11
1.3962778506932089772619e+00, -10
8.9713425726387029612852e+01, -9
8.9248510391257639184914e+02, -8
-5.6285178996419135728502e+03, -7
1.5196431077787337926566e+04, -6
-2.5381327822719260439044e+04, -5
2.9136335003120319015579e+04, -4
-2.3895693546081565727945e+04, -3
1.4099749023181077063782e+04, -2
-5.8815506418230625058641e+03, -1
1.6532008827593572277692e+03, 0
-2.8180408583066878236423e+02, 1
2.2060194073997756447625e+01, 2
-----------------------------------
f^(11): backward 1
-----------------------------------
(weights, stencil)
2.0402646410476034757354e-05, -19
1.9440369376015403934943e-01, -18
-1.2066238508025812770086e+00, -17
1.6064077307212383249890e+00, -16
4.9225527742509953554872e+00, -15
-1.5725741030085467642152e+01, -14
8.0662181805892050334705e+00, -13
8.6896556833582714318709e+00, -12
1.4805427278285865355656e+01, -11
-6.7871579731108386823735e+00, -10
-6.1792706891688439441168e+01, -9
-5.8208729525736555387994e+02, -8
3.2977857198898509523133e+03, -7
-7.8507397868447806104086e+03, -6
1.1341171933953221014235e+04, -5
-1.1005372699805089723668e+04, -4
7.4053331761245681263972e+03, -3
-3.4369224277870794139744e+03, -2
1.0559740769085526608251e+03, -1
-1.9413368194620812801077e+02, 0
1.6218528766405349017532e+01, 1
-----------------------------------
f^(11): backward 0
-----------------------------------
(weights, stencil)
1.5555089488535633890365e-01, -20
-6.1468105493768188107850e-01, -19
-1.3544761385895376371025e+00, -18
1.0480096590816616597408e+01, -17
-1.2650185940874322909622e+01, -16
-2.5155986123741492122008e+01, -15
7.3660361553566659154058e+01, -14
-4.1436378213422116800757e+01, -13
-1.8147785601711266423308e+01, -12
-3.3959013106218961297600e+01, -11
3.0494323712499465273140e+01, -10
7.8279544937574939922342e+01, -9
6.8494335975624733237055e+02, -8
-3.2758730264660030115920e+03, -7
6.4333774671223573022871e+03, -6
-7.4992638456105305522215e+03, -5
5.7129502806645496093552e+03, -4
-2.9014397082618347667449e+03, -3
9.5454771680847727566288e+02, -2
-1.8513779660182314046324e+02, -1
1.6144181078711625332289e+01, 0
-----------------------------------
=========================
f^(12): LTE = O(9)
=========================

f^(12): forward 0
-----------------------------------
(weights, stencil)
-3.8800298537098534268353e+01, 0
1.7882016759647763137764e+02, 1
-4.3298446996528417685113e+02, 2
7.0855554350747490843787e+02, 3
-7.7429087578707333250350e+02, 4
5.0078733777590088038778e+02, 5
-1.1686385907878016610084e+02, 6
-6.0243166730549937426531e+01, 7
3.1628470747975683252662e+01, 8
2.5976637131525399659893e+00, 9
1.0101591902704109671163e+01, 10
-6.5482895936974001571684e+00, 11
-9.0756472065422375550270e+00, 12
4.5087998277834486771098e+00, 13
5.1125687145363558627764e+00, 14
-2.7075477756604167112187e+00, 15
-2.2029549766298472945891e+00, 16
2.1145136525666239357690e+00, 17
-4.9450858762587751593642e-01, 18
-3.5914219472746082562065e-02, 19
2.0875019842491310956278e-02, 20
-----------------------------------
f^(12): forward 1
-----------------------------------
(weights, stencil)
7.5295861429465871239586e+00, -1
-9.3410162511336210400259e+01, 0
5.0239241416782493843129e+02, 1
-1.6066044204769671068789e+03, 2
3.4204229142197982582729e+03, 3
-5.0557758746407571379677e+03, 4
5.2020887076771050487878e+03, 5
-3.5956474967081499016786e+03, 6
1.4993576700331000211008e+03, 7
-2.5951314685907016155397e+02, 8
-1.6059321953131671989468e+01, 9
-2.2832840169157112342191e+01, 10
1.3144732084216967038515e+01, 11
1.1521957254020890104584e+01, 12
-5.0561779276134615201954e+00, 13
-3.4417407735359564213695e+00, 14
1.6328953652007871522045e+00, 15
6.9162136603846124938144e-01, 16
-5.2945629561282203656702e-01, 17
8.8136885199981918059819e-02, 18
3.1198795796910731284099e-06, 19
-----------------------------------
f^(12): forward 2
-----------------------------------
(weights, stencil)
1.4688710568229291553166e+01, -2
-1.9167114268390218967397e+02, -1
1.1294054862183450040902e+03, 0
-4.0495762898562070404296e+03, 1
9.8266627807675758958794e+03, 2
-1.6882686240565595653607e+04, 3
2.0852350201726370869437e+04, 4
-1.8354781479854795179563e+04, 5
1.1049071904097319929861e+04, 6
-4.0721212241887596974266e+03, 7
6.3084666974638753345062e+02, 8
3.6898888437794013839266e+01, 9
4.3556828859114418150966e+01, 10
-2.4073969467689874335292e+01, 11
-1.8730728969938951422591e+01, 12
7.9389877655759848451567e+00, 13
4.7112610000559991263458e+00, 14
-2.1804944233039491585657e+00, 15
-8.0311276815869725442809e-01, 16
5.9671700831411045307107e-01, 17
-9.4286648969181791057892e-02, 18
-----------------------------------
f^(12): forward 3
-----------------------------------
(weights, stencil)
2.1042400111506061932687e+01, -3
-3.4803852924143336622365e+02, -2
-1.2546189351471032296104e+03, -1
3.8157821916487105227134e+03, 0
-2.9956705971972387487767e+03, 1
6.3448344600685845762200e+02, 2
1.9959854816386437050824e+03, 3
-4.4506390392175808301545e+03, 4
4.4742954061520104005467e+03, 5
-2.6744710404535999259679e+03, 6
9.1947708236877178933355e+02, 7
-1.2844169580098187566364e+02, 8
-7.0452013391995134128365e+00, 9
-6.3027421929214719753531e+00, 10
3.2111999503600854311003e+00, 11
1.9088398629878566836737e+00, 12
-7.3719838682078653313567e-01, 13
-2.6932129521369790881025e-01, 14
1.1178094678528278926866e-01, 15
1.4347029095662192435534e-02, 16
-6.8640777336867351762772e-03, 17
-----------------------------------
f^(12): forward 4
-----------------------------------
(weights, stencil)
6.5838577403683036237680e+00, -4
-8.9188018101654748193141e+01, -3
5.7169063149218129638029e+02, -2
-2.2851514256055593250494e+03, -1
5.5852886219418605833198e+03, 0
-9.6831655336076055391459e+03, 1
1.3075184905724965574336e+04, 2
-1.3665105270630016093492e+04, 3
1.0724147504666212626034e+04, 4
-6.1623234784427177146426e+03, 5
2.4651898548850995211978e+03, 6
-6.1083530514108031184151e+02, 7
6.4039196821189506181327e+01, 8
2.8253298667447670489139e+00, 9
1.7704873172054771401918e+00, 10
-7.7388636499745033781039e-01, 11
-3.0158395370998097861914e-01, 12
1.0388012305237968868621e-01, 13
1.7561050632861376075144e-02, 14
-6.5173225309688468873115e-03, 15
-3.2634197284607570727847e-06, 16
-----------------------------------
f^(12): forward 5
-----------------------------------
(weights, stencil)
2.3176577550477799327666e+00, -5
-2.9188510009189560179266e+01, -4
1.6927442742362708827386e+02, -3
-5.9797535502012249253312e+02, -2
1.4435889134768572148459e+03, -1
-2.4811300197801838294254e+03, 0
3.1100566485227154771565e+03, 1
-2.8776481260224932157143e+03, 2
1.9415854125342950737831e+03, 3
-9.1326903685242757546803e+02, 4
2.6841666881039236614015e+02, 5
-3.2069323671835007871778e+01, 6
-5.7314560178161562120636e+00, 7
1.6288932272616838403678e+00, 8
1.1097658818496862476177e-01, 9
8.3763703522727772643464e-02, 10
-3.9646459325828553588167e-02, 11
-1.8143215968827994255541e-02, 12
6.3298512790433709290783e-03, 13
1.1490199527548841402363e-03, 14
-4.2575639845206838520961e-04, 15
-----------------------------------
f^(12): forward 6
-----------------------------------
(weights, stencil)
-2.0657198039886015550337e-01, -6
5.7032900560884760565727e+00, -5
-5.5176382788626810338428e+01, -4
2.9322851533047935390641e+02, -3
-1.0088840384764919235749e+03, -2
2.4400961891899614784052e+03, -1
-4.3302674098858542492962e+03, 0
5.7800953178433110224432e+03, 1
-5.8780240817852991312975e+03, 2
4.5597067142736095775035e+03, 3
-2.6699056505191042560909e+03, 4
1.1504274885670838557417e+03, 5
-3.4599276402086809412140e+02, 6
6.4521543069136498615990e+01, 7
-5.1147098914228159571849e+00, 8
-1.6226245203080358336933e-01, 9
-7.5029575949971505366420e-02, 10
2.6990074692633189701318e-02, 11
5.0674555400124941459405e-03, 12
-1.5223735077334046243008e-03, 13
-2.7190819619973707466489e-06, 14
-----------------------------------
f^(12): forward 7
-----------------------------------
(weights, stencil)
-2.1451949897247254983590e-01, -7
3.3648670449598361287258e+00, -6
-2.2202011668840292202276e+01, -5
8.0650156321125521685644e+01, -4
-1.6768193321559002129106e+02, -3
1.4700776478724142748433e+02, -2
2.2164179028864265319498e+02, -1
-1.0115389937076896558210e+03, 0
1.8744849271302337001543e+03, 1
-2.2526391346823047570069e+03, 2
1.9206474950938802521705e+03, 3
-1.1871290880436404222564e+03, 4
5.2619846300465428612370e+02, 5
-1.5991238407216127370702e+02, 6
2.9744636721889804675811e+01, 7
-2.3292397834747848861525e+00, 8
-7.2923133707197468345029e-02, 9
-3.2850255934356149822850e-02, 10
1.1678285276478734058814e-02, 11
2.0443515387862801549468e-03, 12
-6.1208350562583181339593e-04, 13
-----------------------------------
f^(12): forward 8
-----------------------------------
(weights, stencil)
1.7074939092660793016343e-01, -8
-3.2317633357993722498236e+00, -7
2.8486103253153920888963e+01, -6
-1.5308930084213992017794e+02, -5
5.5861302523228846439451e+02, -4
-1.4658076233102692640387e+03, -3
2.8619977079623167810496e+03, -2
-4.2441501315921623245231e+03, -1
4.8332517650010986471898e+03, 0
-4.2414595831190281387535e+03, 1
2.8578802686558483401313e+03, 2
-1.4618781756205730744114e+03, 3
5.5586930744812957527756e+02, 4
-1.5163512733617596950353e+02, 5
2.7902873343374469783384e+01, 6
-3.0606411880311985562741e+00, 7
1.3713529971361820836151e-01, 8
3.2555772233921172545412e-03, 9
2.2035844677263237856996e-04, 10
-1.0182861036418276788444e-04, 11
8.9391780111321547848142e-06, 12
-----------------------------------
f^(12): forward 9
-----------------------------------
(weights, stencil)
-3.7903929811883931011440e-02, -9
8.4172941907736165134679e-01, -8
-8.8286784094569004111008e+00, -7
5.7703460598094700628735e+01, -6
-2.5999146696493136232675e+02, -5
8.4951371012103709290386e+02, -4
-2.0753002484071389517339e+03, -3
3.8658758203699303521717e+03, -2
-5.5590593538574375997996e+03, -1
6.2088319870425602857722e+03, 0
-5.3878527771301733082510e+03, 1
3.6108467295014756928140e+03, 2
-1.8428240327680989594228e+03, 3
6.9758218980515698603995e+02, 4
-1.8631516767388961852703e+02, 5
3.1371086112366985076960e+01, 6
-2.1608850530245615750857e+00, 7
-2.4456077331597250723583e-01, 8
4.6341779596041347832891e-02, 9
2.8015709215113162276756e-03, 10
-7.8756716508527908199300e-04, 11
-----------------------------------
f^(12): central 0
-----------------------------------
(weights, stencil)
-6.3765253584924918434096e-03, -10
7.1306489873492404085731e-02, -9
-2.2516292884922257250269e-02, -8
-4.6772109239098575983462e+00, -7
4.4426688535712841598979e+01, -6
-2.3137534155584717154852e+02, -5
8.1233304235088587574865e+02, -4
-2.0688951514767663866223e+03, -3
3.9643705405327368680446e+03, -2
-5.8330516679843858582899e+03, -1
6.6635929874439916602569e+03, 0
-5.9364794005204785207752e+03, 1
4.1195121365802315267501e+03, 2
-2.2121027852328779772506e+03, 3
9.0780480106258846717537e+02, 4
-2.7911122171175560424672e+02, 5
6.2327643769150725461259e+01, 6
-9.5911986650781866359239e+00, 7
9.1348137589245836931440e-01, 8
-3.9535339636110347627529e-02, 9
-2.1864592876210282032870e-04, 10
-----------------------------------
f^(12): backward 9
-----------------------------------
(weights, stencil)
1.0362036400287328110920e-04, -11
-7.8315024135976549907179e-03, -10
7.9044538734396596613152e-02, -9
-3.0908664948086733009758e-02, -8
-4.8108486172078501752480e+00, -7
4.5425185943160556689691e+01, -6
-2.3538596672170774581900e+02, -5
8.2359492338286077028897e+02, -4
-2.0928854653869057074189e+03, -3
4.0046501690953214165347e+03, -2
-5.8874694167253264822648e+03, -1
6.7234231409288067879970e+03, 0
-5.9902905635646056907717e+03, 1
4.1591161922792844052310e+03, 2
-2.2358556909989629275515e+03, 3
9.1931004601549591370713e+02, 4
-2.8354475417926857971906e+02, 5
6.3655277794129105473075e+01, 6
-9.8889592281125988648682e+00, 7
9.6052859259637612954208e-01, 8
-4.4203421945873677678662e-02, 9
-----------------------------------
f^(12): backward 8
-----------------------------------
(weights, stencil)
9.0205403666008762437328e-06, -12
-4.6780725448674469483992e-05, -11
-3.8546170823683433351303e-04, -10
4.6543988329929252001360e-03, -9
1.5231019933294301371696e-01, -8
-3.2139570425820722654464e+00, -7
2.8640983470408155397990e+01, -6
-1.5400684169445267457377e+02, -5
5.6148049871218051976030e+02, -4
-1.4721051189261606850778e+03, -3
2.8725917825169913157879e+03, -2
-4.2583776411656426716945e+03, -1
4.8488976150481676086201e+03, 0
-4.2557893128115019862889e+03, 1
2.8689181887948425355717e+03, 2
-1.4690525593396844215022e+03, 3
5.5978761930200084862008e+02, 4
-1.5340618207108468595834e+02, 5
2.8546123070288107470560e+01, 6
-3.2388877032161387248266e+00, 7
1.7114833104287113796360e-01, 8
-----------------------------------
f^(12): backward 7
-----------------------------------
(weights, stencil)
-4.4973846359827433522699e-04, -13
1.4952557479254715774863e-03, -12
2.3047771026654764216224e-03, -11
4.4693794425988385421444e-02, -10
-2.1151203222357700672873e-01, -9
-3.3977277814608801698171e+00, -8
3.8447991457098076750754e+01, -7
-1.9388783950482064710741e+02, -6
6.1565225576938360063650e+02, -5
-1.3618154737182887856761e+03, -4
2.1844746553607064925018e+03, -3
-2.5672952930301162268734e+03, -2
2.1731344846124643481744e+03, -1
-1.2378137428660143086745e+03, 0
3.5869859374839546717340e+02, 1
8.1426970964580362988272e+01, 2
-1.4360202405497022937197e+02, 3
7.4076648074780877095691e+01, 4
-2.0944257942948492967616e+01, 5
3.2142461041747787398037e+00, 6
-2.0601923004287323037964e-01, 7
-----------------------------------
f^(12): backward 6
-----------------------------------
(weights, stencil)
-4.6489446985417773203176e-06, -14
-1.0802355400425169180967e-03, -13
3.6027400500902445612539e-03, -12
5.5250793677155520325361e-03, -11
9.4960131783705672980922e-02, -10
-4.5153859161070730721121e-01, -9
-7.1624035070778298006644e+00, -8
8.0158898640467981522306e+01, -7
-4.0271826530743408056878e+02, -6
1.2882995059565571409621e+03, -5
-2.9166900240477457373345e+03, -4
4.8986627519483872674755e+03, -3
-6.2428131069968203519238e+03, -2
6.0881694797353784451843e+03, -1
-4.5341130081109095044667e+03, 0
2.5469160462041054415749e+03, 1
-1.0522851803102591929928e+03, 2
3.0587163831760335597210e+02, 3
-5.7752622272128576241812e+01, 4
6.0309827373829856256293e+00, 5
-2.2615746184595764134428e-01, 6
-----------------------------------
f^(12): backward 5
-----------------------------------
(weights, stencil)
-5.0698412169361084609470e-04, -15
2.1174042559425941892326e-03, -14
1.8884627892441913088462e-03, -13
-1.1479139417282523821795e-02, -12
-1.8382757730725396427829e-02, -11
